1,4,1800.00,483.00,94.66,214.81,1,-1,-1,-1
1,3,31.00,525.00,113.37,257.27,1,-1,-1,-1
1,2,1258.00,569.00,40.12,91.05,1,-1,-1,-1
1,1,1303.00,503.00,61.51,139.59,1,-1,-1,-1
1,0,1689.00,385.00,146.62,332.71,1,-1,-1,-1
2,5,1641.00,494.00,40.12,91.05,1,-1,-1,-1
2,4,1744.02,476.02,123.39,280.01,1,-1,-1,-1
2,3,54.99,541.98,94.68,214.86,1,-1,-1,-1
2,2,1254.01,537.01,51.99,117.98,1,-1,-1,-1
2,1,1312.00,503.00,61.51,139.59,1,-1,-1,-1
2,0,1689.00,385.00,146.62,332.71,1,-1,-1,-1
3,7,107.00,494.00,103.17,234.13,1,-1,-1,-1
3,6,1776.00,473.00,113.37,257.27,1,-1,-1,-1
3,4,1739.05,510.66,97.76,221.85,1,-1,-1,-1
3,3,52.58,555.28,87.12,197.70,1,-1,-1,-1
3,2,1234.60,419.34,101.57,230.50,1,-1,-1,-1
3,1,1312.50,503.00,61.51,139.59,1,-1,-1,-1
3,0,1665.42,416.24,135.98,308.55,1,-1,-1,-1
4,3,55.70,567.07,79.54,180.48,1,-1,-1,-1
4,1,1304.84,499.88,67.14,152.36,1,-1,-1,-1
4,0,1663.79,377.34,158.19,358.95,1,-1,-1,-1
5,1,1316.64,532.56,53.27,120.89,1,-1,-1,-1
5,0,1690.19,368.31,160.32,363.79,1,-1,-1,-1
6,1,1318.40,538.30,51.61,117.12,1,-1,-1,-1
7,8,1849.40,510.30,28.21,64.02,1,-1,-1,-1
7,1,1315.45,495.39,66.43,150.74,1,-1,-1,-1
8,9,1667.21,373.44,159.95,362.94,1,-1,-1,-1
8,8,1847.88,505.47,30.70,69.67,1,-1,-1,-1
8,1,1321.37,492.23,62.23,141.21,1,-1,-1,-1
9,9,1667.30,382.84,147.58,334.90,1,-1,-1,-1
9,8,1848.04,504.87,30.96,70.25,1,-1,-1,-1
9,1,1324.97,489.25,67.18,152.46,1,-1,-1,-1
